word1,word2,count,database_id,keyge1_id,keyge2_id,dataset_id,cword
cl:38660,ly49-like,1,15,,,9,9-43997
cl:38660,mixed,1,15,,,9,9-43998
cl:38660,n-terminal,1,15,,,9,9-43999
cl:38660,protein,1,15,,,9,9-44000
cl:38678,cycle,1,15,,,9,9-44001
cl:38678,incl,1,15,,,9,9-44002
cl:38678,mixed,1,15,,,9,9-44003
cl:38678,of,1,15,,,9,9-44004
cl:38678,regulator,1,15,,,9,9-44005
cl:38678,rgcc,1,15,,,9,9-44006
cl:38680,domain,1,15,,,9,9-44007
cl:38680,duf4614,1,15,,,9,9-44008
cl:38680,function,1,15,,,9,9-44009
cl:38680,incl,1,15,,,9,9-44010
cl:38680,mixed,1,15,,,9,9-44011
cl:38680,of,1,15,,,9,9-44012
cl:38680,tektin,1,15,,,9,9-44013
cl:38680,unknown,1,15,,,9,9-44014
cl:3874,complex,1,15,,,9,9-44015
cl:3874,nurd,1,15,,,9,9-44016
cl:3877,complex,1,15,,,9,9-44017
cl:3877,nurd,1,15,,,9,9-44018
cl:3910,complex,1,15,,,9,9-44019
cl:3910,sin3-type,1,15,,,9,9-44020
cl:3923,complex,1,15,,,9,9-44021
cl:3923,h3,1,15,,,9,9-44022
cl:3923,h4-k12,1,15,,,9,9-44023
cl:3923,histone,1,15,,,9,9-44024
cl:3924,complex,1,15,,,9,9-44025
cl:3924,histone,1,15,,,9,9-44026
cl:3924,morf,1,15,,,9,9-44027
cl:3924,moz,1,15,,,9,9-44028
cl:393,domain,1,15,,,9,9-44029
cl:393,eukaryotic,1,15,,,9,9-44030
cl:393,factor,1,15,,,9,9-44031
cl:393,found,1,15,,,9,9-44032
cl:393,if2b,1,15,,,9,9-44033
cl:393,if5,1,15,,,9,9-44034
cl:393,in,1,15,,,9,9-44035
cl:393,initiation,1,15,,,9,9-44036
cl:393,subunit,1,15,,,9,9-44037
cl:393,translation,1,15,,,9,9-44038
cl:3933,h4-k12,1,15,,,9,9-44039
cl:3933,histone,1,15,,,9,9-44040
cl:3943,domain,1,15,,,9,9-44041
cl:3943,histone,1,15,,,9,9-44042
cl:3943,hydroxylase,1,15,,,9,9-44043
cl:3943,jmjc,1,15,,,9,9-44044
cl:3943,lysine,1,15,,,9,9-44045
cl:3943,methylation,1,15,,,9,9-44046
cl:3944,domain,1,15,,,9,9-44047
cl:3944,h4-k20,1,15,,,9,9-44048
cl:3944,histone,1,15,,,9,9-44049
cl:3944,hydroxylase,1,15,,,9,9-44050
cl:3944,jmjc,1,15,,,9,9-44051
cl:3944,methyltransferase,1,15,,,9,9-44052
cl:3944,specific,1,15,,,9,9-44053
cl:3945,demethylase,1,15,,,9,9-44054
cl:3945,h3-k9,1,15,,,9,9-44055
cl:3945,h4-k20,1,15,,,9,9-44056
cl:3945,histone,1,15,,,9,9-44057
cl:3945,methyltransferase,1,15,,,9,9-44058
cl:3945,specific,1,15,,,9,9-44059
cl:3946,demethylase,1,15,,,9,9-44060
cl:3946,h3-k9,1,15,,,9,9-44061
cl:3946,h4-k20,1,15,,,9,9-44062
cl:3946,histone,1,15,,,9,9-44063
cl:3946,methyltransferase,1,15,,,9,9-44064
cl:3946,specific,1,15,,,9,9-44065
cl:3948,demethylase,1,15,,,9,9-44066
cl:3948,h3-k9,1,15,,,9,9-44067
cl:3948,histone,1,15,,,9,9-44068
cl:3948,specific,1,15,,,9,9-44069
cl:3966,domain,1,15,,,9,9-44070
cl:3966,incl,1,15,,,9,9-44071
cl:3966,mixed,1,15,,,9,9-44072
cl:3966,monomethylation,1,15,,,9,9-44073
cl:3966,peptidyl-lysine,1,15,,,9,9-44074
cl:3966,sam,1,15,,,9,9-44075
cl:3979,domain-containing,1,15,,,9,9-44076
cl:3979,formaldehyde,1,15,,,9,9-44077
cl:3979,incl,1,15,,,9,9-44078
cl:3979,interactive,1,15,,,9,9-44079
cl:3979,mixed,1,15,,,9,9-44080
cl:3979,process,1,15,,,9,9-44081
cl:3979,protein,1,15,,,9,9-44082
cl:3988,cys-his,1,15,,,9,9-44083
cl:3988,domain,1,15,,,9,9-44084
cl:3988,midline,1,15,,,9,9-44085
cl:3988,nsd,1,15,,,9,9-44086
cl:3988,nut,1,15,,,9,9-44087
cl:3988,rich,1,15,,,9,9-44088
cl:4001,complex,1,15,,,9,9-44089
cl:4001,dimethylation,1,15,,,9,9-44090
cl:4001,h3-k4,1,15,,,9,9-44091
cl:4001,histone,1,15,,,9,9-44092
cl:4001,mll3,1,15,,,9,9-44093
cl:4003,compass,1,15,,,9,9-44094
cl:4003,complex,1,15,,,9,9-44095
cl:4003,set1c,1,15,,,9,9-44096
cl:4023,ephd2,1,15,,,9,9-44097
cl:4023,kabuki,1,15,,,9,9-44098
cl:4023,kmt2c,1,15,,,9,9-44099
cl:4023,syndrome,1,15,,,9,9-44100
cl:4043,complex,1,15,,,9,9-44101
cl:4043,iswi-type,1,15,,,9,9-44102
cl:4043,nbaf,1,15,,,9,9-44103
cl:4046,complex,1,15,,,9,9-44104
cl:4046,nbaf,1,15,,,9,9-44105
cl:4046,snf,1,15,,,9,9-44106
cl:4046,swi,1,15,,,9,9-44107
cl:4050,complex,1,15,,,9,9-44108
cl:4050,snf,1,15,,,9,9-44109
cl:4050,swi,1,15,,,9,9-44110
cl:4052,complex,1,15,,,9,9-44111
cl:4052,npbaf,1,15,,,9,9-44112
cl:4054,complex,1,15,,,9,9-44113
cl:4054,npbaf,1,15,,,9,9-44114
cl:4086,dpf3,1,15,,,9,9-44115
cl:4086,finger,1,15,,,9,9-44116
cl:4086,incl,1,15,,,9,9-44117
cl:4086,mixed,1,15,,,9,9-44118
cl:4086,phd,1,15,,,9,9-44119
cl:4086,protein,1,15,,,9,9-44120
cl:4086,zinc,1,15,,,9,9-44121
cl:409,particle,1,15,,,9,9-44122
cl:409,recognition,1,15,,,9,9-44123
cl:409,signal,1,15,,,9,9-44124
cl:4101,complex,1,15,,,9,9-44125
cl:4101,iswi-type,1,15,,,9,9-44126
cl:4103,complex,1,15,,,9,9-44127
cl:4103,nurf,1,15,,,9,9-44128
cl:4123,complex,1,15,,,9,9-44129
cl:4123,h4,1,15,,,9,9-44130
cl:4123,histone,1,15,,,9,9-44131
cl:4123,ino80-type,1,15,,,9,9-44132
cl:4124,complex,1,15,,,9,9-44133
cl:4124,h4-k16,1,15,,,9,9-44134
cl:4124,histone,1,15,,,9,9-44135
cl:4124,ino80-type,1,15,,,9,9-44136
cl:4125,complex,1,15,,,9,9-44137
cl:4125,h4,1,15,,,9,9-44138
cl:4125,histone,1,15,,,9,9-44139
cl:4125,swr1,1,15,,,9,9-44140
cl:4126,complex,1,15,,,9,9-44141
cl:4126,h4,1,15,,,9,9-44142
cl:4126,histone,1,15,,,9,9-44143
cl:4127,complex,1,15,,,9,9-44144
cl:4127,histone,1,15,,,9,9-44145
cl:4127,nua4,1,15,,,9,9-44146
cl:4130,h2a,1,15,,,9,9-44147
cl:4130,histone,1,15,,,9,9-44148
cl:4132,helicc3,1,15,,,9,9-44149
cl:4132,ruvb-like,1,15,,,9,9-44150
cl:4144,h2a,1,15,,,9,9-44151
cl:4144,histone,1,15,,,9,9-44152
cl:4166,complex,1,15,,,9,9-44153
cl:4166,finger,1,15,,,9,9-44154
cl:4166,nsl,1,15,,,9,9-44155
cl:4166,phd,1,15,,,9,9-44156
cl:4166,protein,1,15,,,9,9-44157
cl:4177,complex,1,15,,,9,9-44158
cl:4177,domain,1,15,,,9,9-44159
cl:4177,swr1,1,15,,,9,9-44160
cl:4188,complex,1,15,,,9,9-44161
cl:4188,ino80,1,15,,,9,9-44162
cl:4191,complex,1,15,,,9,9-44163
cl:4191,ino80,1,15,,,9,9-44164
cl:4211,complex,1,15,,,9,9-44165
cl:4211,gcn5,1,15,,,9,9-44166
cl:4211,saga-type,1,15,,,9,9-44167
cl:4211,transcription,1,15,,,9,9-44168
cl:4213,complex,1,15,,,9,9-44169
cl:4213,saga-type,1,15,,,9,9-44170
cl:4215,domain,1,15,,,9,9-44171
cl:4215,incl,1,15,,,9,9-44172
cl:4215,mixed,1,15,,,9,9-44173
cl:4215,sgf29,1,15,,,9,9-44174
cl:4215,spt20,1,15,,,9,9-44175
cl:4215,tudor-like,1,15,,,9,9-44176
cl:4239,complex,1,15,,,9,9-44177
cl:4239,gcn5,1,15,,,9,9-44178
cl:4239,transcription,1,15,,,9,9-44179
cl:4259,complex,1,15,,,9,9-44180
cl:4259,gene,1,15,,,9,9-44181
cl:4259,of,1,15,,,9,9-44182
cl:4259,pcg,1,15,,,9,9-44183
cl:4259,protein,1,15,,,9,9-44184
cl:4259,pten,1,15,,,9,9-44185
cl:4259,regulation,1,15,,,9,9-44186
cl:4259,transcription,1,15,,,9,9-44187
cl:4260,complex,1,15,,,9,9-44188
cl:4260,h3-k27,1,15,,,9,9-44189
cl:4260,histone,1,15,,,9,9-44190
cl:4260,methylation,1,15,,,9,9-44191
cl:4260,of,1,15,,,9,9-44192
cl:4260,pcg,1,15,,,9,9-44193
cl:4260,positive,1,15,,,9,9-44194
cl:4260,protein,1,15,,,9,9-44195
cl:4260,regulation,1,15,,,9,9-44196
cl:4261,complex,1,15,,,9,9-44197
cl:4261,mbt,1,15,,,9,9-44198
cl:4261,pcg,1,15,,,9,9-44199
cl:4261,protein,1,15,,,9,9-44200
cl:4261,repeat,1,15,,,9,9-44201
cl:4263,complex,1,15,,,9,9-44202
cl:4263,domain,1,15,,,9,9-44203
cl:4263,pcg,1,15,,,9,9-44204
cl:4263,protein,1,15,,,9,9-44205
cl:4265,complex,1,15,,,9,9-44206
cl:4265,pcg,1,15,,,9,9-44207
cl:4265,protein,1,15,,,9,9-44208
cl:4268,complex,1,15,,,9,9-44209
cl:4268,pcg,1,15,,,9,9-44210
cl:4268,protein,1,15,,,9,9-44211
cl:4269,complex,1,15,,,9,9-44212
cl:4269,motif,1,15,,,9,9-44213
cl:4269,prc1,1,15,,,9,9-44214
cl:4269,rybp,1,15,,,9,9-44215
cl:4269,yaf2,1,15,,,9,9-44216
cl:4271,complex,1,15,,,9,9-44217
cl:4271,prc1,1,15,,,9,9-44218
cl:4274,motif,1,15,,,9,9-44219
cl:4274,on,1,15,,,9,9-44220
cl:4274,polyhomeotic-like,1,15,,,9,9-44221
cl:4274,protein,1,15,,,9,9-44222
cl:4274,region,1,15,,,9,9-44223
cl:4274,unstructured,1,15,,,9,9-44224
cl:429,initiation,1,15,,,9,9-44225
cl:429,mitochondrial,1,15,,,9,9-44226
cl:429,translation,1,15,,,9,9-44227
cl:43,proteome,1,15,,,9,9-44228
cl:43,reference,1,15,,,9,9-44229
cl:4304,complex,1,15,,,9,9-44230
cl:4304,e,1,15,,,9,9-44231
cl:4304,esc,1,15,,,9,9-44232
cl:4304,z,1,15,,,9,9-44233
cl:432,large,1,15,,,9,9-44234
cl:432,organellar,1,15,,,9,9-44235
cl:432,ribosomal,1,15,,,9,9-44236
cl:432,subunit,1,15,,,9,9-44237
cl:4320,e2f6,1,15,,,9,9-44238
cl:4320,factor,1,15,,,9,9-44239
cl:4320,incl,1,15,,,9,9-44240
cl:4320,mixed,1,15,,,9,9-44241
cl:4320,transcription,1,15,,,9,9-44242
cl:4320,yy1-associated,1,15,,,9,9-44243
cl:4333,lymphoma,1,15,,,9,9-44244
cl:4333,microphthalmia,1,15,,,9,9-44245
cl:4333,syndromic,1,15,,,9,9-44246
cl:4347,domain-containing,1,15,,,9,9-44247
cl:4347,factor,1,15,,,9,9-44248
cl:4347,jmjc,1,15,,,9,9-44249
cl:4347,mtf2,1,15,,,9,9-44250
cl:4347,polycomb-like,1,15,,,9,9-44251
cl:435,large,1,15,,,9,9-44252
cl:435,organellar,1,15,,,9,9-44253
cl:435,ribosomal,1,15,,,9,9-44254
cl:435,subunit,1,15,,,9,9-44255
cl:4357,complex,1,15,,,9,9-44256
cl:4357,factor,1,15,,,9,9-44257
cl:4357,host,1,15,,,9,9-44258
cl:4357,incl,1,15,,,9,9-44259
cl:4357,mixed,1,15,,,9,9-44260
cl:4357,pr-dub,1,15,,,9,9-44261
cl:4358,complex,1,15,,,9,9-44262
cl:4358,factor,1,15,,,9,9-44263
cl:4358,host,1,15,,,9,9-44264
cl:4358,pr-dub,1,15,,,9,9-44265
cl:4367,demethylase,1,15,,,9,9-44266
cl:4367,h3-monomethyl-k4,1,15,,,9,9-44267
cl:4367,histone,1,15,,,9,9-44268
cl:4367,incl,1,15,,,9,9-44269
cl:4367,mixed,1,15,,,9,9-44270
cl:4367,protein,1,15,,,9,9-44271
cl:4367,specific,1,15,,,9,9-44272
cl:4378,incl,1,15,,,9,9-44273
cl:4378,maf1,1,15,,,9,9-44274
cl:4378,mixed,1,15,,,9,9-44275
cl:4378,regulator,1,15,,,9,9-44276
cl:438,large,1,15,,,9,9-44277
cl:438,organellar,1,15,,,9,9-44278
cl:438,ribosomal,1,15,,,9,9-44279
cl:438,subunit,1,15,,,9,9-44280
cl:4395,gait,1,15,,,9,9-44281
cl:4395,incl,1,15,,,9,9-44282
cl:4395,mixed,1,15,,,9,9-44283
cl:4395,syndrome,1,15,,,9,9-44284
cl:440,large,1,15,,,9,9-44285
cl:440,organellar,1,15,,,9,9-44286
cl:440,ribosomal,1,15,,,9,9-44287
cl:440,subunit,1,15,,,9,9-44288
cl:4410,domain,1,15,,,9,9-44289
cl:4410,incl,1,15,,,9,9-44290
cl:4410,mixed,1,15,,,9,9-44291
cl:4410,rack7,1,15,,,9,9-44292
cl:4410,zinc-finger,1,15,,,9,9-44293
cl:442,large,1,15,,,9,9-44294
cl:442,organellar,1,15,,,9,9-44295
cl:442,ribosomal,1,15,,,9,9-44296
cl:442,subunit,1,15,,,9,9-44297
cl:4428,complex,1,15,,,9,9-44298
cl:4428,incl,1,15,,,9,9-44299
cl:4428,kinase,1,15,,,9,9-44300
cl:4428,mixed,1,15,,,9,9-44301
cl:4428,nap-like,1,15,,,9,9-44302
cl:4428,protein,1,15,,,9,9-44303
cl:4428,superfamily,1,15,,,9,9-44304
cl:4429,complex,1,15,,,9,9-44305
cl:4429,incl,1,15,,,9,9-44306
cl:4429,kinase,1,15,,,9,9-44307
cl:4429,melon,1,15,,,9,9-44308
cl:4429,mixed,1,15,,,9,9-44309
cl:4429,protein,1,15,,,9,9-44310
cl:443,large,1,15,,,9,9-44311
cl:443,organellar,1,15,,,9,9-44312
cl:443,ribosomal,1,15,,,9,9-44313
cl:443,subunit,1,15,,,9,9-44314
cl:4431,complex,1,15,,,9,9-44315
cl:4431,kinase,1,15,,,9,9-44316
cl:4431,melon,1,15,,,9,9-44317
cl:4431,protein,1,15,,,9,9-44318
cl:445,large,1,15,,,9,9-44319
cl:445,organellar,1,15,,,9,9-44320
cl:445,ribosomal,1,15,,,9,9-44321
cl:445,subunit,1,15,,,9,9-44322
cl:4450,displacement,1,15,,,9,9-44323
cl:4450,failure,1,15,,,9,9-44324
cl:4450,histone,1,15,,,9,9-44325
cl:4450,incl,1,15,,,9,9-44326
cl:4450,mixed,1,15,,,9,9-44327
cl:4450,spermatogenic,1,15,,,9,9-44328
cl:4450,y-linked,1,15,,,9,9-44329
cl:4459,complex,1,15,,,9,9-44330
cl:4459,dna-directed,1,15,,,9,9-44331
cl:4459,elongation,1,15,,,9,9-44332
cl:4459,factor,1,15,,,9,9-44333
cl:4459,nuclear,1,15,,,9,9-44334
cl:4459,polymerase,1,15,,,9,9-44335
cl:4459,rna,1,15,,,9,9-44336
cl:4459,transcription,1,15,,,9,9-44337
cl:4460,events,1,15,,,9,9-44338
cl:4460,ii,1,15,,,9,9-44339
cl:4460,iii,1,15,,,9,9-44340
cl:4460,polymerase,1,15,,,9,9-44341
cl:4460,pre-transcription,1,15,,,9,9-44342
cl:4460,rna,1,15,,,9,9-44343
cl:4460,transcription,1,15,,,9,9-44344
cl:4461,events,1,15,,,9,9-44345
cl:4461,ii,1,15,,,9,9-44346
cl:4461,polymerase,1,15,,,9,9-44347
cl:4461,pre-transcription,1,15,,,9,9-44348
cl:4461,rna,1,15,,,9,9-44349
cl:4461,snrna,1,15,,,9,9-44350
cl:4461,transcription,1,15,,,9,9-44351
cl:4462,complex,1,15,,,9,9-44352
cl:4462,elongation,1,15,,,9,9-44353
cl:4462,events,1,15,,,9,9-44354
cl:4462,factor,1,15,,,9,9-44355
cl:4462,ii,1,15,,,9,9-44356
cl:4462,polymerase,1,15,,,9,9-44357
cl:4462,pre-transcription,1,15,,,9,9-44358
cl:4462,rna,1,15,,,9,9-44359
cl:4462,transcription,1,15,,,9,9-44360
cl:4464,events,1,15,,,9,9-44361
cl:4464,ii,1,15,,,9,9-44362
cl:4464,polymerase,1,15,,,9,9-44363
cl:4464,pre-transcription,1,15,,,9,9-44364
cl:4464,rna,1,15,,,9,9-44365
cl:4465,hiv,1,15,,,9,9-44366
cl:4465,initiation,1,15,,,9,9-44367
cl:4465,transcription,1,15,,,9,9-44368
cl:4466,complex,1,15,,,9,9-44369
cl:4466,ctd,1,15,,,9,9-44370
cl:4466,factor,1,15,,,9,9-44371
cl:4466,ii,1,15,,,9,9-44372
cl:4466,interaction,1,15,,,9,9-44373
cl:4466,phosphorylation,1,15,,,9,9-44374
cl:4466,pol,1,15,,,9,9-44375
cl:4466,rna,1,15,,,9,9-44376
cl:4466,tfiie,1,15,,,9,9-44377
cl:4466,transcription,1,15,,,9,9-44378
cl:4466,with,1,15,,,9,9-44379
cl:4467,fgfr2,1,15,,,9,9-44380
cl:4467,iiia,1,15,,,9,9-44381
cl:4467,signaling,1,15,,,9,9-44382
cl:4467,tm,1,15,,,9,9-44383
cl:4469,complex,1,15,,,9,9-44384
cl:4469,core,1,15,,,9,9-44385
cl:4469,ii,1,15,,,9,9-44386
cl:4469,polymerase,1,15,,,9,9-44387
cl:4469,rna,1,15,,,9,9-44388
cl:447,incl,1,15,,,9,9-44389
cl:447,l17,1,15,,,9,9-44390
cl:447,l27,1,15,,,9,9-44391
cl:447,mixed,1,15,,,9,9-44392
cl:447,protein,1,15,,,9,9-44393
cl:447,ribosomal,1,15,,,9,9-44394
cl:4497,complex,1,15,,,9,9-44395
cl:4497,core,1,15,,,9,9-44396
cl:4497,factor,1,15,,,9,9-44397
cl:4497,tfiih,1,15,,,9,9-44398
cl:4497,transcription,1,15,,,9,9-44399
cl:4499,complex,1,15,,,9,9-44400
cl:4499,core,1,15,,,9,9-44401
cl:4499,factor,1,15,,,9,9-44402
cl:4499,tfiih,1,15,,,9,9-44403
cl:4499,transcription,1,15,,,9,9-44404
cl:4521,complex,1,15,,,9,9-44405
cl:4521,factor,1,15,,,9,9-44406
cl:4521,tfiid,1,15,,,9,9-44407
cl:4521,transcription,1,15,,,9,9-44408
cl:4524,complex,1,15,,,9,9-44409
cl:4524,factor,1,15,,,9,9-44410
cl:4524,tfiid,1,15,,,9,9-44411
cl:4524,transcription,1,15,,,9,9-44412
cl:4527,complex,1,15,,,9,9-44413
cl:4527,factor,1,15,,,9,9-44414
cl:4527,protein,1,15,,,9,9-44415
cl:4527,tafii28-like,1,15,,,9,9-44416
cl:4527,tftc,1,15,,,9,9-44417
cl:4527,transcription,1,15,,,9,9-44418
cl:4555,complex,1,15,,,9,9-44419
cl:4555,factor,1,15,,,9,9-44420
cl:4555,tfiia,1,15,,,9,9-44421
cl:4555,transcription,1,15,,,9,9-44422
cl:4564,complex,1,15,,,9,9-44423
cl:4564,elongation,1,15,,,9,9-44424
cl:4564,factor,1,15,,,9,9-44425
cl:4564,transcription,1,15,,,9,9-44426
cl:4568,complex,1,15,,,9,9-44427
cl:4568,fact,1,15,,,9,9-44428
cl:4568,paf1,1,15,,,9,9-44429
cl:4570,complex,1,15,,,9,9-44430
cl:4570,paf1,1,15,,,9,9-44431
cl:4595,factor,1,15,,,9,9-44432
cl:4595,ii,1,15,,,9,9-44433
cl:4595,polymerase,1,15,,,9,9-44434
cl:4595,rna,1,15,,,9,9-44435
cl:4595,siii,1,15,,,9,9-44436
cl:4595,subunit,1,15,,,9,9-44437
cl:4595,transcription,1,15,,,9,9-44438
cl:4614,complex,1,15,,,9,9-44439
cl:4614,elongation,1,15,,,9,9-44440
cl:4614,factor,1,15,,,9,9-44441
cl:4614,hexamethylene,1,15,,,9,9-44442
cl:4614,protein,1,15,,,9,9-44443
cl:4614,transcription,1,15,,,9,9-44444
cl:4615,complex,1,15,,,9,9-44445
cl:4615,elongation,1,15,,,9,9-44446
cl:4615,incl,1,15,,,9,9-44447
cl:4615,mixed,1,15,,,9,9-44448
cl:4615,snrna,1,15,,,9,9-44449
cl:4615,super,1,15,,,9,9-44450
cl:4618,domain,1,15,,,9,9-44451
cl:4618,h3-k79,1,15,,,9,9-44452
cl:4618,histone,1,15,,,9,9-44453
cl:4618,homology,1,15,,,9,9-44454
cl:4618,methylation,1,15,,,9,9-44455
cl:4633,rna,1,15,,,9,9-44456
cl:4633,snrna,1,15,,,9,9-44457
cl:4648,ell3,1,15,,,9,9-44458
cl:4648,elongation,1,15,,,9,9-44459
cl:4648,factor,1,15,,,9,9-44460
cl:4648,histone,1,15,,,9,9-44461
cl:4648,ii,1,15,,,9,9-44462
cl:4648,locus,1,15,,,9,9-44463
cl:4648,polymerase,1,15,,,9,9-44464
cl:4648,rna,1,15,,,9,9-44465
cl:4659,complex,1,15,,,9,9-44466
cl:4659,expression-elevated,1,15,,,9,9-44467
cl:4659,in,1,15,,,9,9-44468
cl:4659,incl,1,15,,,9,9-44469
cl:4659,mixed,1,15,,,9,9-44470
cl:4659,protein,1,15,,,9,9-44471
cl:4659,snrna-activating,1,15,,,9,9-44472
cl:4659,tumour,1,15,,,9,9-44473
cl:4661,complex,1,15,,,9,9-44474
cl:4661,protein,1,15,,,9,9-44475
cl:4661,snrna-activating,1,15,,,9,9-44476
cl:4661,subunit,1,15,,,9,9-44477
cl:467,img2,1,15,,,9,9-44478
cl:467,incl,1,15,,,9,9-44479
cl:467,l19,1,15,,,9,9-44480
cl:467,l49,1,15,,,9,9-44481
cl:467,mixed,1,15,,,9,9-44482
cl:467,protein,1,15,,,9,9-44483
cl:467,ribosomal,1,15,,,9,9-44484
cl:4682,from,1,15,,,9,9-44485
cl:4682,i,1,15,,,9,9-44486
cl:4682,iii,1,15,,,9,9-44487
cl:4682,initiation,1,15,,,9,9-44488
cl:4682,of,1,15,,,9,9-44489
cl:4682,polymerase,1,15,,,9,9-44490
cl:4682,promoter,1,15,,,9,9-44491
cl:4682,rna,1,15,,,9,9-44492
cl:4682,termination,1,15,,,9,9-44493
cl:4682,transcription,1,15,,,9,9-44494
cl:4682,type,1,15,,,9,9-44495
cl:4683,from,1,15,,,9,9-44496
cl:4683,iii,1,15,,,9,9-44497
cl:4683,initiation,1,15,,,9,9-44498
cl:4683,polymerase,1,15,,,9,9-44499
cl:4683,promoter,1,15,,,9,9-44500
cl:4683,rna,1,15,,,9,9-44501
cl:4683,transcription,1,15,,,9,9-44502
cl:4683,type,1,15,,,9,9-44503
cl:4687,elongation,1,15,,,9,9-44504
cl:4687,iii,1,15,,,9,9-44505
cl:4687,polymerase,1,15,,,9,9-44506
cl:4687,rna,1,15,,,9,9-44507
cl:4691,elongation,1,15,,,9,9-44508
cl:4691,iii,1,15,,,9,9-44509
cl:4691,polymerase,1,15,,,9,9-44510
cl:4691,rna,1,15,,,9,9-44511
cl:4714,complex,1,15,,,9,9-44512
cl:4714,iii,1,15,,,9,9-44513
cl:4714,polymerase,1,15,,,9,9-44514
cl:4714,regulator,1,15,,,9,9-44515
cl:4714,rna,1,15,,,9,9-44516
cl:4714,transcription,1,15,,,9,9-44517
cl:4716,complex,1,15,,,9,9-44518
cl:4716,factor,1,15,,,9,9-44519
cl:4716,tfiiic,1,15,,,9,9-44520
cl:4716,transcription,1,15,,,9,9-44521
cl:4734,dna,1,15,,,9,9-44522
cl:4734,i,1,15,,,9,9-44523
cl:4734,of,1,15,,,9,9-44524
cl:4734,phi,1,15,,,9,9-44525
cl:4734,polymerase,1,15,,,9,9-44526
cl:4734,rna,1,15,,,9,9-44527
cl:4734,termination,1,15,,,9,9-44528
cl:4734,transcription,1,15,,,9,9-44529
cl:4736,complex,1,15,,,9,9-44530
cl:4736,factor,1,15,,,9,9-44531
cl:4736,general,1,15,,,9,9-44532
cl:4736,i,1,15,,,9,9-44533
cl:4736,initiation,1,15,,,9,9-44534
cl:4736,polymerase,1,15,,,9,9-44535
cl:4736,rna,1,15,,,9,9-44536
cl:4736,transcription,1,15,,,9,9-44537
cl:4738,complex,1,15,,,9,9-44538
cl:4738,i,1,15,,,9,9-44539
cl:4738,polymerase,1,15,,,9,9-44540
cl:4738,rna,1,15,,,9,9-44541
cl:4770,janus,1,15,,,9,9-44542
cl:4770,polymerase,1,15,,,9,9-44543
cl:4770,rbp11,1,15,,,9,9-44544
cl:4770,rna,1,15,,,9,9-44545
cl:478,incl,1,15,,,9,9-44546
cl:478,l21-like,1,15,,,9,9-44547
cl:478,l9,1,15,,,9,9-44548
cl:478,mixed,1,15,,,9,9-44549
cl:478,protein,1,15,,,9,9-44550
cl:478,ribosomal,1,15,,,9,9-44551
cl:478,superfamily,1,15,,,9,9-44552
cl:4782,domain,1,15,,,9,9-44553
cl:4782,fibronectin-iii,1,15,,,9,9-44554
cl:4782,set,1,15,,,9,9-44555
cl:4782,type,1,15,,,9,9-44556
cl:4783,domain,1,15,,,9,9-44557
cl:4783,fibronectin-iii,1,15,,,9,9-44558
cl:4783,set,1,15,,,9,9-44559
cl:4783,type,1,15,,,9,9-44560
cl:4785,domain,1,15,,,9,9-44561
cl:4785,set,1,15,,,9,9-44562
cl:4787,domain,1,15,,,9,9-44563
cl:4787,enhancer-of-zeste,1,15,,,9,9-44564
cl:4787,set,1,15,,,9,9-44565
cl:4787,su,1,15,,,9,9-44566
cl:4787,trithorax,1,15,,,9,9-44567
cl:4787,var,1,15,,,9,9-44568
cl:4788,incl,1,15,,,9,9-44569
cl:4788,knuckle,1,15,,,9,9-44570
cl:4788,mixed,1,15,,,9,9-44571
cl:4788,motif,1,15,,,9,9-44572
cl:4788,prdm4,1,15,,,9,9-44573
cl:4788,transposase,1,15,,,9,9-44574
cl:4788,type,1,15,,,9,9-44575
cl:4788,zinc,1,15,,,9,9-44576
cl:4797,finger,1,15,,,9,9-44577
cl:4797,hermansky-pudlak,1,15,,,9,9-44578
cl:4797,incl,1,15,,,9,9-44579
cl:4797,mixed,1,15,,,9,9-44580
cl:4797,pr-domain,1,15,,,9,9-44581
cl:4797,prdm12,1,15,,,9,9-44582
cl:4797,protein,1,15,,,9,9-44583
cl:4797,syndrome,1,15,,,9,9-44584
cl:4797,zinc,1,15,,,9,9-44585
cl:48,proteome,1,15,,,9,9-44586
cl:48,reference,1,15,,,9,9-44587
cl:4820,domain,1,15,,,9,9-44588
cl:4820,fibronectin-iii,1,15,,,9,9-44589
cl:4820,methyl-cpg,1,15,,,9,9-44590
cl:4820,type,1,15,,,9,9-44591
cl:4832,finger,1,15,,,9,9-44592
cl:4832,gon-4-like,1,15,,,9,9-44593
cl:4832,incl,1,15,,,9,9-44594
cl:4832,mixed,1,15,,,9,9-44595
cl:4832,phd,1,15,,,9,9-44596
cl:4832,protein,1,15,,,9,9-44597
cl:4841,cycle,1,15,,,9,9-44598
cl:4841,dna,1,15,,,9,9-44599
cl:4841,repair,1,15,,,9,9-44600
cl:4842,dna,1,15,,,9,9-44601
cl:4842,repair,1,15,,,9,9-44602
cl:4842,segregation,1,15,,,9,9-44603
cl:4843,dna,1,15,,,9,9-44604
cl:4843,mitosis,1,15,,,9,9-44605
cl:4843,repair,1,15,,,9,9-44606
cl:4844,dna,1,15,,,9,9-44607
cl:4844,mitosis,1,15,,,9,9-44608
cl:4844,repair,1,15,,,9,9-44609
cl:4845,g1,1,15,,,9,9-44610
